"","SGP033296","SGP033297","SGP033298","SGP033299","SGP033300","SGP033301","SGP033302","SGP033303","SGP033304","SGP033305","SGP033306","SGP033307","SGP033308","SGP033309","SGP033310","SGP033311","SGP033312","SGP033313","SGP033314","SGP033315","SGP033316","SGP033317","SGP033318","SGP033319","SGP033320","SGP033321","SGP033322","SGP033323","SGP033324","SGP033325","SGP033326","SGP033327","SGP033328","SGP033329","SGP033330","SGP033331","SGP033332","SGP033333","SGP033334","SGP033336","SGP033337","SGP033338","SGP033339","SGP033340","SGP033341","SGP033342","SGP033343","SGP033344","SGP033345","SGP033346","SGP033347","SGP033348","SGP033349","SGP033350","SGP033351","SGP033352","SGP033353","SGP033354","SGP033355","SGP033356","SGP033357","SGP033358","SGP033359","SGP033360","SGP033361","SGP039576","SGP039577","SGP039578","SGP039579","SGP039581","SGP039582","SGP039583","SGP039584","SGP039585","SGP039586","SGP039587","SGP039588","SGP039589","SGP039590","SGP039591","SGP039592","SGP039593","SGP039594","SGP039595","SGP039596","SGP039597","SGP039598","SGP039599","SGP039600","SGP039601","SGP039602","SGP039603","SGP039604","SGP039605","SGP039606","SGP039607","SGP039608","SGP039609","SGP039610","SGP039611","SGP039612"
"SGP033322",0.5051033925696,0.655785943269889,0.697150291650261,0.650849260403209,0.803360252238328,0.744587033614152,0.998168450983555,0.685834043159628,0.701348365401578,0.590316123962095,0.959781471805342,0.738790412894456,0.456197770956152,0.6006172746416,0.985944089552307,0.677940483027558,0.687300427301495,0.774412900163308,0.350088931860496,0.732781048873843,0.609803653173264,0.789979248142418,0.625905811334638,0.389775443301839,0.750498542050647,0.665905755377765,0,0.839046117085361,0.990562096015465,0.790653308065344,0.721948722444864,0.826996032340234,0.659190877198388,0.647554929154251,0.994502380677834,0.655627557179722,0.725059484642685,0.600789414944952,0.659896086396469,0.630083362530179,0.64406266363396,0.597658079299729,0.98006165414681,0.846084174137244,0.722549001582326,0.641589339872516,0.670767092762551,0.630670744234782,0.668429654239843,0.627833074246827,0.644002584609605,0.632139546528492,0.632601303851712,0.677705661699869,0.663450542884315,0.615702597960952,0.643913681495938,0.77783797130384,0.731902767511597,0.755592272691858,0.644751376623739,0.652694483059437,0.674582067205443,0.651720677444256,0.764783765302088,0.679617427146857,0.644949846176218,0.829042943094483,0.800781219966496,0.605109479253459,0.664114664106734,0.716166441126049,0.846713100439424,0.659924228604215,0.752073063313114,0.627746056650031,0.703152534975591,0.696127148912318,0.791310491221709,0.837119398803593,0.9945505704001,0.824471822977744,0.73352024393216,0.632684145108648,0.777204708850066,0.971161118807326,0.7071185888929,0.751439012730223,0.686947358641676,0.768070642800664,0.726364760902787,0.822197448670109,0.647784101411416,0.60169182433941,0.648657632481524,0.735563243402723,0.79642953281997,0.715440231689582,0.638898550457892,0.76853110914663,0.672744007698662
"SGP033323",0.837051448941529,0.847558611414748,0.867928370784003,0.824665391062549,0.351067138935162,0.555997904949921,0.999032084800274,0.894958415556847,0.8847227096009,0.857725712255959,0.98470247631123,0.942119797123452,0.813265536183492,0.84319719124868,0.822173497927495,0.738330931133331,0.687619846047652,0.241748694034571,0.869866819057,0.367953081809025,0.859442645580173,0.324572762234264,0.830328237638608,0.838536457888178,0.260257740478089,0.709418982329065,0.839046117085361,0,0.995817069961565,0.927729223788219,0.873566189736963,0.268109985586812,0.902183207511915,0.878757730032853,0.999146056280959,0.853068546136265,0.866189785624877,0.842353884004564,0.869027690582454,0.851022119733577,0.857248629208491,0.86086340975243,0.995415229863997,0.354450871027904,0.85193591551752,0.871823687026656,0.832188588937063,0.869407377743147,0.852066156117201,0.795699601845859,0.838168909132917,0.849299762282744,0.853715522510644,0.811529508189468,0.849441827692826,0.829058303233686,0.872783105063107,0.815424111203914,0.82342113729818,0.852141870937485,0.835190169562026,0.826468480267266,0.87274731520591,0.857132816698627,0.841912851199902,0.860293246875928,0.829062335351139,0.949646522121238,0.689243932263759,0.852009179660392,0.759639091899183,0.88839173074468,0.975340804089745,0.85621342955498,0.849371257200884,0.832792509596955,0.848359394123677,0.864170181416392,0.876961667125927,0.919848595819315,0.994839309889274,0.863128755258979,0.663575286412672,0.856667553402459,0.60225806123246,0.992891961466771,0.669558681984026,0.892922279056572,0.84326419364165,0.865698601812453,0.653799873246902,0.942547032685848,0.869936050546636,0.842799364560747,0.874134318171236,0.893077233187371,0.932859843322848,0.87951513878343,0.818226025632285,0.635653931285392,0.887228235867916
"SGP033324",0.985185550134026,0.99566519561633,0.964260285324924,0.986214718311759,0.990778557300311,0.996483766969765,0.892546814192226,0.99637407517067,0.995060756647506,0.995660976878849,0.726490563661362,0.916799306236698,0.978677380637018,0.996654821868317,0.941364644634994,0.992521905739151,0.994933234244298,0.995639815360826,0.990628478459728,0.995181820372066,0.991124129305482,0.995579547399027,0.991088346842472,0.959515780061502,0.995482226328331,0.968390642403495,0.990562096015465,0.995817069961565,0,0.822809901757866,0.951387558787812,0.991873339479099,0.990490215899174,0.958647450933297,0.689996658494706,0.961828991520515,0.965841797818515,0.979117341537496,0.984384540360974,0.986478416965827,0.970115114787563,0.965397865662263,0.961059759447185,0.996186620222845,0.991015508762701,0.976657394285374,0.99126026781494,0.984648465912285,0.976861292758092,0.989760025042017,0.987211025323202,0.965833601519776,0.979641316172835,0.987855810819409,0.932608254154028,0.976858811047653,0.946860891455806,0.9837663632806,0.988348450387889,0.979730199747459,0.990512624747468,0.993921733590271,0.926279418583154,0.968830706426484,0.986922217385456,0.989996162033831,0.993048078142618,0.991518676011616,0.99324305153805,0.993203629620185,0.992486814099565,0.988694827223914,0.995530023208891,0.984653315775124,0.987984285641887,0.96924797772323,0.985134138358797,0.97495432758742,0.990916198920962,0.987475436486939,0.917719019694159,0.935091631699433,0.991266551321638,0.941777876838106,0.993042964818852,0.974016052228598,0.993124723683988,0.994813686132672,0.993505532086981,0.988477078042683,0.993266984240878,0.998087065362348,0.989698084852899,0.993892834744955,0.990991536502029,0.989199976479975,0.996905489100903,0.988423739440548,0.992511795313305,0.994120605480483,0.990148830956286
"SGP033325",0.778355247997939,0.804744482394106,0.671296834252594,0.879591434454134,0.928061981363158,0.889319948924149,0.984785593588168,0.757305708453013,0.801563087789004,0.840591030859834,0.901630445703179,0.621945684652322,0.769626318030356,0.793021973293346,0.971298367653427,0.826666369466726,0.859568187986579,0.918381130984738,0.693172614303545,0.906665086511287,0.778540980508917,0.916097334776833,0.86440195151722,0.790170350821114,0.905346176329077,0.838485046866064,0.790653308065344,0.927729223788219,0.822809901757866,0,0.657271862973169,0.927362174461769,0.779924650426622,0.602364467125526,0.856344879574629,0.681883223293664,0.797143389938361,0.836595458923894,0.845892736652269,0.827542709646262,0.649762249152972,0.745468964488824,0.928523863793073,0.926833753564878,0.665446836520529,0.808400466461611,0.737611195694079,0.8164025981481,0.697082775695459,0.83634358109651,0.84184071423348,0.849524995449505,0.75846884197531,0.850701579291364,0.700754599474522,0.855034737465553,0.836670460721629,0.874374572760879,0.853026158078912,0.842440447229098,0.842848512442386,0.858302743829524,0.768681168840905,0.86730744879631,0.852426964504163,0.854191825423473,0.704734427215386,0.930838372251908,0.76213900729724,0.743473677742788,0.76842057462835,0.855794157207355,0.884925006311787,0.85366865605003,0.823951585262023,0.839689684572053,0.838536347481365,0.849714400075456,0.838409781169656,0.853326701524979,0.984062827643352,0.889061585184599,0.763910838998338,0.809213806639437,0.77515552599457,0.894561722632812,0.762796129204714,0.896397295553665,0.768355282613393,0.832308814506963,0.730948868137252,0.899725360545791,0.851231924798811,0.789734973807421,0.818030033430508,0.864814287367752,0.912230480894157,0.845155730753528,0.713644857864187,0.840703368274629,0.84634278703711
"SGP033326",0.650119446419189,0.665154771486434,0.416384348474356,0.69748081027659,0.864657100132559,0.846548677416584,0.996688041053245,0.72165413803581,0.719998739237996,0.60347390108253,0.951187230850931,0.784114524146643,0.641323660874447,0.629040905846253,0.985643330362959,0.812288264999963,0.778838391522849,0.826992204904844,0.715366587991237,0.79679844040304,0.624630950276993,0.845283987601755,0.728598662869565,0.703054809519714,0.821310165523937,0.761883641815408,0.721948722444864,0.873566189736963,0.951387558787812,0.657271862973169,0,0.8677054551173,0.599540021512464,0.30118506840786,0.960211144596884,0.354798794016654,0.771709720862491,0.777029890779051,0.679509454399397,0.696942140835313,0.39102929510869,0.772372252563383,0.968161092936214,0.890245450428958,0.794231008503036,0.690915405028865,0.763658011999554,0.693902414146276,0.672190123312489,0.748146409866729,0.72373423224712,0.760751051597619,0.656383283566525,0.765215691571474,0.58850598391664,0.779608486088819,0.742578559315687,0.762624710039749,0.720530146028424,0.733466202442066,0.71961379332868,0.798160382110414,0.689271424993317,0.763885208946309,0.794998073734767,0.775080997334639,0.60294109926042,0.890400456189941,0.71830301302243,0.586741968749115,0.730432531288322,0.793235055573482,0.938244208802878,0.791937571481921,0.781052139022303,0.778458852279976,0.727545598140304,0.779856000184578,0.808945461597987,0.809405676075624,0.995861621379322,0.873568693069071,0.776479570944326,0.728753839957959,0.798796383310784,0.956958366051266,0.790538719797305,0.874863434785623,0.630188175063611,0.758563576966895,0.75597621368566,0.924404739006967,0.784813334913279,0.752334569617306,0.745646032356693,0.80360403631295,0.900186010145387,0.779093806752479,0.606558224413585,0.831586906981571,0.739786551900927
"SGP033327",0.825346365475804,0.855889475184121,0.849415585688988,0.815392490609645,0.222297482827313,0.497511426426325,0.997039807759722,0.893942627098798,0.901404084457331,0.847075939839978,0.98299314752729,0.949647370285484,0.812396383939221,0.850001328437452,0.768301123561747,0.778692274373427,0.644896610676106,0.257474891329746,0.872335445498363,0.33548645269779,0.871750610022368,0.166907182872181,0.820743428972887,0.839363331514757,0.27410680286367,0.724271099312521,0.826996032340234,0.268109985586812,0.991873339479099,0.927362174461769,0.8677054551173,0,0.886041174741874,0.872428538964321,0.996319691705506,0.838800738842058,0.856939479351395,0.840111736446862,0.859176401671935,0.843959218536894,0.852313671419223,0.853921641471477,0.99315939344276,0.177674838157598,0.847940049249327,0.855212059090402,0.828043760488589,0.851999129394619,0.844660266814827,0.813591318562523,0.831409838950608,0.851650666283126,0.832677759804499,0.818752580676565,0.852495379974799,0.824282068501411,0.859854749839852,0.804052734273065,0.800457806753377,0.837981434854201,0.828293792650916,0.84358147180743,0.872338674949081,0.843617705557399,0.841036702031926,0.870584170196273,0.816194137021901,0.95952180177821,0.757989886407974,0.851242295369869,0.803292594243653,0.89268343693152,0.981321663273251,0.870544697743527,0.835074363817504,0.847002016960959,0.859816394369306,0.88923742807939,0.85958186135565,0.909128691235981,0.991917367983849,0.869106689145483,0.692972525989796,0.847193387253141,0.629070357972573,0.994130810609935,0.730710009212525,0.912025394736987,0.839869043307261,0.855053705246912,0.727515307532677,0.954758081493105,0.864451930341957,0.870629336951922,0.875819097714272,0.900236634659045,0.953849454825015,0.887589948519089,0.827638926644285,0.608067176678062,0.891272613169787
"SGP033328",0.674772011874413,0.480089225798151,0.719038034567339,0.630566691188586,0.858662298668855,0.850461663204197,0.993690166171888,0.486345840022758,0.533181585929316,0.360659759822365,0.988082120785434,0.749967203811817,0.670537918458963,0.446931420850052,0.983483728184505,0.730824992792188,0.720957835554004,0.83213907268584,0.591769040655284,0.810560043979433,0.405002798614461,0.85321680797815,0.662747453705586,0.701075504852092,0.817483255082272,0.74756486249899,0.659190877198388,0.902183207511915,0.990490215899174,0.779924650426622,0.599540021512464,0.886041174741874,0,0.63696458385764,0.987009800449136,0.676687638862999,0.702689986967767,0.748626342328549,0.635407345976736,0.673008603086999,0.712483506779908,0.658554354484638,0.976310056942721,0.881041860458498,0.676689174655143,0.675060926816504,0.658433361683588,0.46724794400734,0.635830495374051,0.679496435130995,0.725945987679344,0.665945121331066,0.563084498444225,0.788449185193824,0.544022512363041,0.715120695733016,0.604618030045017,0.775387250531293,0.653152027110523,0.691467381759336,0.732407678134313,0.746613624588973,0.635750691360135,0.709467868131913,0.735640440780415,0.771406430212423,0.802787425572728,0.793026644502842,0.741969133278901,0.748345505801918,0.745936430995734,0.794829657148639,0.693267480940416,0.732222789589273,0.782757561891729,0.72664791366871,0.77141185886433,0.714975653607222,0.73370936394526,0.746352311786104,0.998899437222373,0.877992929950321,0.775923137684247,0.763077964508455,0.841168747581577,0.968147277878028,0.78669679724748,0.661070200410256,0.800333187489812,0.705497791082616,0.785211796329271,0.692299824454749,0.730595261108017,0.751474961618316,0.692413204356051,0.810744515488408,0.847301156695583,0.795495882424633,0.741490982931314,0.851509377213785,0.721972032790261
"SGP033329",0.627236352487536,0.688868004349822,0.406200758367585,0.734422107700378,0.884245413799116,0.828140391921087,0.996479778150143,0.713096982259103,0.722189408275341,0.62691455129061,0.966079668900419,0.788868669542351,0.632923462667505,0.635963462215536,0.987687495068663,0.806653358394732,0.772567234845902,0.842650419742939,0.615536376591048,0.820431346625442,0.611825112404783,0.849042173827558,0.725299516261144,0.666759169280624,0.829886475247422,0.758200137963678,0.647554929154251,0.878757730032853,0.958647450933297,0.602364467125526,0.30118506840786,0.872428538964321,0.63696458385764,0,0.980238164234865,0.296905123604372,0.757137300969546,0.715336798078126,0.636108652871816,0.674258510843475,0.34853650142368,0.73500504871871,0.978616472704988,0.88777300818126,0.779596838623582,0.649250459879518,0.747604240130222,0.66078469289551,0.65702485551779,0.742532574825221,0.703129080510228,0.771445911326121,0.638003043819431,0.741723632208804,0.631194583985466,0.782170744128333,0.757985462245715,0.784942200675777,0.725147040868701,0.740839536698662,0.686242976160869,0.773618100651544,0.724737295342763,0.779578692580945,0.78898291891688,0.751910686499404,0.542447296914165,0.891093323888383,0.738939413345776,0.534177784896347,0.712197432541665,0.782971808310656,0.953597465544205,0.779034716267062,0.788109262453058,0.771337860166588,0.709064065623853,0.7780389840342,0.798301791193765,0.81633801052605,0.993983387687296,0.869644797180665,0.780386995787975,0.761795927731062,0.795861506905112,0.970957913185914,0.773916485112384,0.883682815535614,0.558937521774594,0.736846133218267,0.749192092598849,0.929067505497319,0.779938016562255,0.742438984691145,0.724924645707279,0.792979248813518,0.912247704519284,0.77534695732437,0.590632953530388,0.823234070051567,0.748889665645545
"SGP033330",0.990512262680418,0.999354727295918,0.976482335695369,0.977228029703854,0.995716602707321,0.999550160013443,0.678681638291301,0.99838324236727,0.99699181964059,0.998205245814221,0.880934231287195,0.910924691913447,0.987139970274229,0.999337576850106,0.931371050448068,0.970089066417262,0.987924253022037,0.997080664779708,0.99583942345257,0.996533062625908,0.993087056624141,0.995020546730806,0.989744905825874,0.959691803308047,0.993969067239155,0.976925369099656,0.994502380677834,0.999146056280959,0.689996658494706,0.856344879574629,0.960211144596884,0.996319691705506,0.987009800449136,0.980238164234865,0,0.982061645425252,0.930369767557169,0.96683021678081,0.986264663202674,0.98803205641524,0.985431821568022,0.946365416523803,0.979044711898316,0.997465912832474,0.991704125007369,0.977434958708281,0.991891530956341,0.966872681325756,0.977368527290191,0.963951401648949,0.989644258425467,0.956525985275971,0.980793201710901,0.989429137145746,0.926807155487082,0.968005603212288,0.92471086911354,0.996554132465947,0.997267327359433,0.99492442091486,0.992285961921719,0.996055943155127,0.902528390734735,0.955063825630088,0.996232667112501,0.996497715289579,0.997834451731501,0.99159758499072,0.994381798976437,0.996106707547689,0.99350955473498,0.995406881027922,0.99569679761706,0.987469208830466,0.994988357948763,0.957356816219054,0.986481694064486,0.970397448007299,0.995400124469098,0.997825819625882,0.975690476899127,0.982780565716397,0.992298095492927,0.917910230582434,0.994458995578316,0.977984366559571,0.994507939122762,0.99610066607016,0.996208512523594,0.995688095834245,0.994604860199604,0.999077234321915,0.996226969140451,0.995622832310511,0.997071480654232,0.995605184443214,0.997747107402645,0.994897264924169,0.997313210263647,0.996223928169481,0.996334841280343
"SGP033331",0.6077371757841,0.721819448598876,0.341296633274364,0.715927950918344,0.826044856921887,0.826985505072198,0.995005001432895,0.746818112204189,0.748254247398114,0.609642514162058,0.964219879394078,0.844982391421533,0.62348580448813,0.641253402007907,0.988267927304557,0.800902762539398,0.755263601681448,0.774050490750595,0.665992105843112,0.757134384326649,0.614305093458517,0.807469280124245,0.705635328108186,0.639273558455199,0.783717065927575,0.717392118872218,0.655627557179722,0.853068546136265,0.961828991520515,0.681883223293664,0.354798794016654,0.838800738842058,0.676687638862999,0.296905123604372,0.982061645425252,0,0.750269695301949,0.707940840972624,0.662262495202053,0.67745457578104,0.242818550443831,0.758361244164437,0.980434765381787,0.85206492463279,0.775087904575386,0.680319674995376,0.731825289722851,0.70544610338117,0.710519339042013,0.722692127697396,0.707233793577211,0.740150241868641,0.675880901321535,0.741979234073912,0.639571832849014,0.754270176429866,0.724731875597434,0.738675269523416,0.69295905946889,0.735867312127732,0.70607106202604,0.777408470988244,0.733243930864342,0.755173582113978,0.770049182101544,0.740431148563176,0.541288282762043,0.885780583691546,0.790000179546829,0.566988203890378,0.730017796787598,0.779447491119113,0.958037418750784,0.769840732927884,0.794032850042914,0.772781477627625,0.700085049446673,0.757486631687768,0.798629318092845,0.812791019342417,0.986809544552157,0.864182504953798,0.789300905435844,0.739657773878737,0.805032809720824,0.973098233437071,0.802928630532487,0.883444946503448,0.583676020723882,0.73717076696354,0.76762318163074,0.939438166620216,0.757575997863134,0.744858641551346,0.736688570974996,0.782752889779654,0.902425085771592,0.767434546807788,0.580751878537522,0.82530220147188,0.76106965441436
"SGP033332",0.711665181758469,0.770930885808795,0.82103850630013,0.807676183893954,0.828791447752819,0.837753075542682,0.996540707077908,0.769484988406555,0.764898980365088,0.688482685237671,0.961411049764249,0.858347708215115,0.638615138362202,0.735859164998209,0.973688586949263,0.809731467987909,0.678539817373947,0.768001532014767,0.753729075457376,0.778993715748895,0.712135133180522,0.813835222520089,0.629837031311376,0.749818165404653,0.767773355588337,0.767677146716323,0.725059484642685,0.866189785624877,0.965841797818515,0.797143389938361,0.771709720862491,0.856939479351395,0.702689986967767,0.757137300969546,0.930369767557169,0.750269695301949,0,0.541818507922215,0.798390310199932,0.809507769457368,0.80187588167176,0.634837463776064,0.994893900597145,0.837843850855123,0.557899841120388,0.816708181187734,0.553452095402387,0.710692945854802,0.61284937286837,0.746949239723795,0.82182226739511,0.757096648845164,0.565800259436029,0.837391909922154,0.635062949867958,0.741616682656009,0.734070278201381,0.825646090083688,0.803201338705063,0.864105238260245,0.825214503205858,0.866042154164489,0.799577546344946,0.748114878103495,0.874041269619934,0.894816217625352,0.812502896344963,0.970726663198711,0.954826510442475,0.780681160468631,0.879631673433206,0.918079355548808,0.957777719187624,0.895788069429761,0.883567143689178,0.761414879915893,0.857400555440681,0.876359688871138,0.908303599220756,0.949578288247799,0.993599854529498,0.685328837786761,0.916212225296997,0.803693810983263,0.916018763875988,0.990513528832438,0.911940363241,0.852345327737791,0.787490624855537,0.877138717854708,0.906725277153858,0.926006331956803,0.887334275962431,0.848980063140937,0.901367831581947,0.938120399350729,0.889559151609511,0.925720545243836,0.732154884314527,0.921145410724344,0.931494172083359
"SGP033333",0.708690220031972,0.7650798297529,0.777917536471793,0.803798159579848,0.846819450675067,0.797609165068907,0.996545663622963,0.779849165876436,0.742635959481192,0.691178457523491,0.965301753461608,0.895864265490439,0.652785071868495,0.654967712300476,0.992110348720218,0.838879054547293,0.761757013470624,0.797426138437033,0.695249471303251,0.793194071475886,0.667156215998045,0.830758585152355,0.70809835443682,0.609407460985448,0.771020716534977,0.733157781425151,0.600789414944952,0.842353884004564,0.979117341537496,0.836595458923894,0.777029890779051,0.840111736446862,0.748626342328549,0.715336798078126,0.96683021678081,0.707940840972624,0.541818507922215,0,0.779609233445697,0.754373470673004,0.717919296964752,0.532961770310974,0.997222438962362,0.863963579661017,0.591418870874374,0.79938535359085,0.537760869199162,0.710429264977847,0.552051921655374,0.684329449555392,0.776258728167462,0.817575706072801,0.520736798294637,0.75466454952463,0.585080298833487,0.782432475911237,0.811332588019941,0.794143504048806,0.77195364207693,0.808705943636306,0.756805561512653,0.804226526402669,0.849049018071366,0.788446275972336,0.806368092185717,0.823894903599524,0.770488047195278,0.977654315660063,0.973788506628596,0.662041280633598,0.862715350849703,0.862031048300534,0.972957647088674,0.848999725873561,0.809058916574042,0.793458561926327,0.816853932763285,0.877161349691947,0.84941146464803,0.933148323255203,0.987251096825568,0.748341136066221,0.915065606922111,0.85925921397346,0.910966328582927,0.996328958299806,0.897483481701743,0.816852232313107,0.664968837998821,0.787615061790119,0.898877584327399,0.92880782027322,0.859900543363844,0.837570785672163,0.851198437083074,0.886452753414432,0.91011147242114,0.86483946328421,0.616092038889817,0.906142102159293,0.872006585849323
"SGP033334",0.714923947811956,0.612842998684797,0.693916232314518,0.582674455546483,0.840674096001913,0.820204243656471,0.998062066614155,0.693459265828158,0.71956888501277,0.600226187091743,0.976953456030154,0.808288432906574,0.652987524646306,0.591762000140717,0.992753988747263,0.75152765188706,0.765562286695585,0.802267665773552,0.6542520526944,0.782289842629541,0.557264629857127,0.813662741078849,0.693909302613608,0.699240964288383,0.794541796211951,0.701767368489165,0.659896086396469,0.869027690582454,0.984384540360974,0.845892736652269,0.679509454399397,0.859176401671935,0.635407345976736,0.636108652871816,0.986264663202674,0.662262495202053,0.798390310199932,0.779609233445697,0,0.202107410349774,0.676983778510924,0.705321222207783,0.990737685952388,0.873822719674033,0.838259113156505,0.226264735686402,0.807335149835183,0.582213415203245,0.75470208175767,0.591700787500112,0.282949726944632,0.686488634190295,0.703919655871506,0.447448414905914,0.694868745175662,0.706576410892997,0.687124654028736,0.765617953833972,0.692837172554341,0.691792057653474,0.312140719600682,0.629962659027983,0.671037690272249,0.691496097648109,0.728633056604439,0.66810508185903,0.727374615871371,0.75310062018485,0.745660758088723,0.753587467369566,0.682656022480091,0.718829310473237,0.818138490340909,0.638194296589459,0.706851325382472,0.707040912447095,0.420028910183668,0.627752490292518,0.738446433891573,0.775939378952022,0.997167769734063,0.881058025817372,0.780931715518565,0.681786680882268,0.818126102587684,0.986803444710555,0.777261011813436,0.747923334824742,0.789460736934472,0.664380385028333,0.780754112222194,0.807660261292623,0.654716610864703,0.6918854088236,0.638207583265332,0.712903540637862,0.782269701523983,0.714870763848192,0.715171358514033,0.835830500702216,0.659960265291113
"SGP033336",0.682159923316182,0.644079634219021,0.69897939102752,0.637962212610481,0.816309645536272,0.802775308963188,0.997338543835286,0.703472253491412,0.713314472927394,0.636022751275733,0.975408209435717,0.776885953593784,0.638329333695697,0.621337622589723,0.993163441703024,0.741053740588161,0.740947906318452,0.78975354171415,0.648507432323363,0.772521652229249,0.592682745185509,0.799596428751637,0.687799948065524,0.678482087751206,0.771370194062784,0.669407025842474,0.630083362530179,0.851022119733577,0.986478416965827,0.827542709646262,0.696942140835313,0.843959218536894,0.673008603086999,0.674258510843475,0.98803205641524,0.67745457578104,0.809507769457368,0.754373470673004,0.202107410349774,0,0.672441132062302,0.706075259874358,0.99134559479316,0.861070518408668,0.813738892129352,0.221673394557846,0.7928136878254,0.668442756549454,0.744424727763743,0.604461727310388,0.237326532740153,0.697424174100707,0.697045579297537,0.378573815509116,0.726968621850307,0.695232234520511,0.710617249429989,0.772788017438073,0.693338658217957,0.692419619747362,0.275317831128015,0.657261053389831,0.723409184114876,0.677213431558761,0.72095458945086,0.667854690331742,0.702438917420368,0.800140841256453,0.759244577604982,0.73745877653112,0.647418799557909,0.710637264736249,0.842250017169621,0.630865660484634,0.70529918861892,0.686269272005282,0.383307078615099,0.686986618733453,0.754971140060695,0.786861473487183,0.994842092028315,0.869121109247544,0.73805276953562,0.677515037389793,0.785071806001113,0.987748050816074,0.747998091110508,0.773866244318417,0.771739046808062,0.695363602229414,0.755852172095288,0.836107892343726,0.6693210385586,0.647999435924201,0.663919638624753,0.714255593872107,0.809391210824386,0.702552808816737,0.692156365445863,0.815138859263782,0.670498871491657
"SGP033337",0.632901234666923,0.762157008693145,0.30673903230277,0.759174307200993,0.850514696540256,0.846178965777964,0.997076160505594,0.743291719144342,0.762385322996789,0.68123256265906,0.969076318481308,0.806066709353125,0.620771526084858,0.673188274580986,0.989372771647828,0.822922148207848,0.803493547707956,0.809765760883915,0.645446325542393,0.784620881391379,0.668002357225518,0.824118958367312,0.751851411421202,0.647242879038056,0.806703999268995,0.749244812031215,0.64406266363396,0.857248629208491,0.970115114787563,0.649762249152972,0.39102929510869,0.852313671419223,0.712483506779908,0.34853650142368,0.985431821568022,0.242818550443831,0.80187588167176,0.717919296964752,0.676983778510924,0.672441132062302,0,0.76910498675421,0.973527046293574,0.880336757302358,0.803857437780769,0.676539888029504,0.755788582490114,0.751124236193511,0.680425416478015,0.739785531037181,0.682331837219277,0.792717144813801,0.672166495709684,0.720058453959014,0.700121089986804,0.800215600370137,0.772328579330026,0.728937771545291,0.68497734575324,0.717845540212427,0.694204712786985,0.794753203118093,0.784320523106368,0.796469276820516,0.733283311088227,0.766440790776238,0.543856296750906,0.90499817224448,0.797519942951059,0.5835375315503,0.719025724191866,0.792390737273328,0.950913440903794,0.786158690385425,0.764653274313564,0.783492817977711,0.694746640241661,0.807897055167315,0.788417127248751,0.797599668446808,0.989088111641543,0.885668197286495,0.76246860810004,0.75504151847401,0.777361078741032,0.96305047168446,0.767951916917441,0.875628651867993,0.597052429148566,0.745982739248572,0.739017743259119,0.934555417205099,0.788894410885875,0.724926179945406,0.767056853600506,0.798280307341874,0.911528497228521,0.7785003006197,0.548014874006742,0.804666948862469,0.794457316858182
"SGP033338",0.742492164021984,0.672514951692233,0.780765506739608,0.666688598876625,0.854896641486487,0.796099450563629,0.997408481547607,0.713431326561581,0.697609041280276,0.68282569407304,0.952559040604098,0.730165523997159,0.680759385062896,0.62988086606393,0.989462156120993,0.794417688615532,0.748115660196292,0.81932633878645,0.653178960475705,0.801131808865904,0.638977610023028,0.833368565932792,0.703509024655638,0.636144320845664,0.790305822287882,0.725570391344941,0.597658079299729,0.86086340975243,0.965397865662263,0.745468964488824,0.772372252563383,0.853921641471477,0.658554354484638,0.73500504871871,0.946365416523803,0.758361244164437,0.634837463776064,0.532961770310974,0.705321222207783,0.706075259874358,0.76910498675421,0,0.994987327207291,0.862920853315994,0.625501159458507,0.708729772427944,0.626080259972899,0.563319499746296,0.599177779723638,0.557335144747396,0.696529943367466,0.698146321143899,0.589678134264653,0.704845093562681,0.597813395611841,0.719726514560886,0.719433264038629,0.813824268758358,0.774440313821646,0.806019751986688,0.701735144793777,0.68588284831233,0.716940168067733,0.719899295456679,0.808591297097498,0.782556020834518,0.795770992295248,0.822458148477839,0.848276959985489,0.715337547006112,0.757128269569861,0.80678751776768,0.879825377437702,0.793171979512983,0.763441853337065,0.720899532267683,0.748881025406641,0.752732366669677,0.781558419374032,0.873607999014146,0.99663191103564,0.805579045206194,0.830467162634495,0.746131227037904,0.836577385753964,0.993237837578532,0.783146259359803,0.733807156994804,0.762023848485014,0.765887023488014,0.796725061818167,0.807541348665612,0.795420975038128,0.77018456662035,0.777608208249738,0.823024140421026,0.783785843448546,0.808237702339834,0.683574860339783,0.859091057222385,0.805953211381297
